generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy
7.0,Normal,1.0,Ground,None,1.0,110.0,3.0,385.0,70.0,100.0,70.0,45.0,55.0,45.0,190.0,70.0,77.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Fire,None,1.0,30.0,3.0,410.0,50.0,85.0,55.0,65.0,65.0,90.0,190.0,70.0,82.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Psychic,None,0.5,9.0,3.0,335.0,55.0,55.0,55.0,85.0,55.0,30.0,255.0,70.0,67.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
4.0,Normal,2.0,Steel,Psychic,1.3,187.0,3.0,500.0,67.0,89.0,116.0,79.0,116.0,33.0,90.0,70.0,175.0,1000000.0,1.0,False,0.5,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.25,1.0,0.5,2.0,0.5,2.0,0.5,0.5
3.0,Normal,2.0,Ice,Water,1.1,87.6,3.0,410.0,90.0,60.0,70.0,75.0,70.0,45.0,120.0,70.0,144.0,1059860.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,125.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
3.0,Normal,1.0,Fighting,None,2.3,253.8,3.0,474.0,144.0,120.0,60.0,40.0,60.0,50.0,200.0,70.0,166.0,1640000.0,1.0,True,0.75,20.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
8.0,Normal,1.0,Rock,None,2.5,520.0,1.0,470.0,100.0,125.0,135.0,20.0,20.0,70.0,60.0,50.0,165.0,1250000.0,1.0,True,0.5,25.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,Normal,2.0,Rock,Water,0.4,7.5,3.0,355.0,35.0,40.0,100.0,90.0,55.0,35.0,45.0,70.0,71.0,1000000.0,2.0,True,0.875,30.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,Normal,1.0,Normal,None,0.3,2.5,2.0,275.0,70.0,55.0,55.0,35.0,35.0,25.0,255.0,50.0,55.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
6.0,Normal,1.0,Fire,None,0.4,9.4,2.0,307.0,40.0,45.0,40.0,62.0,60.0,60.0,45.0,70.0,61.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,1.0,Bug,None,1.5,55.0,3.0,500.0,65.0,125.0,100.0,55.0,70.0,85.0,45.0,70.0,175.0,1250000.0,1.0,True,0.5,25.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Ice,None,0.8,25.9,2.0,525.0,65.0,60.0,110.0,130.0,95.0,65.0,45.0,35.0,184.0,1000000.0,1.0,True,0.875,35.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
3.0,Normal,1.0,Electric,None,0.4,4.2,2.0,405.0,60.0,50.0,40.0,85.0,75.0,95.0,200.0,70.0,142.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Steel,Fairy,0.6,11.5,3.0,380.0,50.0,85.0,85.0,55.0,55.0,50.0,45.0,70.0,133.0,800000.0,2.0,True,0.5,20.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
1.0,Normal,1.0,Fighting,None,0.8,42.0,2.0,377.0,52.0,95.0,55.0,58.0,62.0,55.0,45.0,50.0,132.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
1.0,Normal,2.0,Grass,Poison,1.2,18.6,2.0,490.0,75.0,80.0,85.0,110.0,90.0,50.0,45.0,70.0,221.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
6.0,Normal,1.0,Fairy,None,0.2,0.5,2.0,341.0,78.0,52.0,60.0,63.0,65.0,23.0,200.0,70.0,68.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
1.0,Normal,2.0,Ice,Steel,0.7,40.0,2.0,300.0,50.0,75.0,90.0,10.0,35.0,40.0,255.0,70.0,60.0,1000000.0,1.0,True,0.5,20.0,0.5,4.0,1.0,1.0,0.5,0.25,4.0,0.0,2.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5
7.0,Normal,1.0,Grass,None,0.7,8.2,3.0,290.0,52.0,40.0,48.0,40.0,48.0,62.0,120.0,70.0,102.0,1059860.0,1.0,True,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,Normal,1.0,Grass,None,0.3,1.5,2.0,250.0,40.0,55.0,35.0,50.0,35.0,35.0,190.0,70.0,50.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,Normal,2.0,Rock,Fire,1.1,78.0,3.0,410.0,80.0,60.0,90.0,60.0,70.0,50.0,120.0,50.0,144.0,1059860.0,1.0,True,0.5,15.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
3.0,Normal,1.0,Fire,None,0.5,80.4,3.0,470.0,70.0,85.0,140.0,85.0,70.0,20.0,90.0,70.0,165.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Normal,None,1.1,27.0,3.0,420.0,60.0,85.0,69.0,60.0,69.0,77.0,255.0,70.0,147.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4.0,Mythical,1.0,Grass,None,0.2,2.1,1.0,600.0,100.0,100.0,100.0,100.0,100.0,100.0,45.0,100.0,270.0,1059860.0,1.0,False,0.5,120.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,Normal,1.0,Grass,None,1.2,21.4,3.0,510.0,72.0,120.0,98.0,50.0,98.0,72.0,45.0,70.0,230.0,1059860.0,1.0,True,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,Normal,1.0,Psychic,None,0.3,3.5,3.0,355.0,62.0,48.0,54.0,63.0,60.0,68.0,190.0,70.0,71.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
8.0,Normal,2.0,Psychic,Normal,0.9,28.0,3.0,475.0,70.0,55.0,65.0,95.0,105.0,85.0,30.0,140.0,166.0,800000.0,1.0,True,0.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
6.0,Normal,1.0,Dragon,None,0.3,2.8,3.0,300.0,45.0,50.0,35.0,55.0,75.0,40.0,45.0,35.0,60.0,1250000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
1.0,Normal,2.0,Dragon,Flying,2.2,210.0,2.0,600.0,91.0,134.0,95.0,100.0,100.0,80.0,45.0,35.0,270.0,1250000.0,2.0,True,0.5,40.0,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
8.0,Normal,2.0,Electric,Poison,1.6,40.0,3.0,502.0,75.0,98.0,70.0,114.0,70.0,75.0,45.0,50.0,176.0,1059860.0,1.0,True,0.5,25.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,1.0,Water,None,0.3,4.0,3.0,305.0,30.0,65.0,100.0,45.0,25.0,40.0,190.0,70.0,61.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
6.0,Legendary,2.0,Dragon,Ground,1.2,33.5,2.0,486.0,54.0,100.0,71.0,61.0,85.0,115.0,3.0,0.0,219.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
8.0,Normal,2.0,Water,Rock,1.0,115.5,3.0,485.0,90.0,115.0,90.0,48.0,68.0,74.0,75.0,50.0,170.0,1000000.0,2.0,True,0.5,20.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,Sub Legendary,2.0,Dark,Dragon,5.5,888.0,1.0,570.0,223.0,101.0,53.0,97.0,53.0,43.0,45.0,0.0,257.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
5.0,Mythical,2.0,Psychic,Fire,0.4,4.0,1.0,600.0,100.0,100.0,100.0,100.0,100.0,100.0,3.0,100.0,270.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
7.0,Normal,1.0,Rock,None,0.5,9.2,1.0,280.0,45.0,65.0,40.0,30.0,40.0,60.0,190.0,70.0,56.0,1000000.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7.0,Normal,2.0,Psychic,Flying,0.6,3.4,1.0,476.0,75.0,70.0,70.0,98.0,70.0,93.0,45.0,70.0,167.0,1000000.0,1.0,True,0.25,20.0,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
1.0,Mythical,1.0,Psychic,None,0.4,4.0,1.0,600.0,100.0,100.0,100.0,100.0,100.0,100.0,45.0,100.0,270.0,1059860.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
2.0,Normal,1.0,Normal,None,0.8,11.5,3.0,360.0,55.0,70.0,55.0,40.0,55.0,85.0,45.0,70.0,72.0,800000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8.0,Normal,1.0,Fire,None,1.4,33.0,2.0,530.0,80.0,116.0,75.0,65.0,75.0,119.0,45.0,50.0,265.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
3.0,Normal,1.0,Ghost,None,1.2,13.0,1.0,555.0,64.0,165.0,75.0,93.0,83.0,75.0,45.0,35.0,194.0,800000.0,1.0,True,0.5,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
5.0,Normal,1.0,Bug,None,0.5,5.9,3.0,315.0,50.0,75.0,45.0,40.0,45.0,60.0,200.0,70.0,63.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
6.0,Normal,2.0,Grass,Fighting,1.6,90.0,2.0,530.0,88.0,107.0,122.0,74.0,75.0,64.0,45.0,70.0,239.0,1059860.0,1.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
6.0,Normal,2.0,Steel,Ghost,0.8,2.0,1.0,325.0,45.0,80.0,100.0,35.0,37.0,28.0,180.0,70.0,65.0,1000000.0,1.0,True,0.5,20.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
5.0,Normal,1.0,Water,None,0.5,5.9,2.0,308.0,55.0,55.0,45.0,63.0,45.0,45.0,45.0,70.0,62.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,1.0,Bug,None,0.6,10.0,1.0,205.0,50.0,35.0,55.0,25.0,25.0,15.0,120.0,70.0,72.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Sub Legendary,2.0,Fire,Steel,1.7,430.0,2.0,600.0,91.0,90.0,106.0,130.0,106.0,77.0,3.0,100.0,270.0,1250000.0,1.0,True,0.5,10.0,0.5,0.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
5.0,Normal,1.0,Fighting,None,0.6,12.5,3.0,305.0,75.0,80.0,55.0,25.0,35.0,35.0,180.0,70.0,61.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
2.0,Normal,2.0,Bug,Steel,1.8,118.0,3.0,500.0,70.0,130.0,100.0,55.0,80.0,65.0,25.0,70.0,175.0,1000000.0,1.0,True,0.5,25.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
1.0,Normal,2.0,Water,Psychic,1.6,78.5,3.0,490.0,95.0,75.0,110.0,100.0,80.0,30.0,75.0,70.0,172.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0
5.0,Normal,2.0,Ghost,Fire,1.0,34.3,3.0,520.0,60.0,55.0,90.0,145.0,90.0,80.0,45.0,70.0,234.0,1059860.0,1.0,True,0.5,20.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
2.0,Normal,1.0,Grass,None,0.9,6.4,2.0,318.0,45.0,49.0,65.0,49.0,65.0,45.0,45.0,70.0,64.0,1059860.0,2.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,1.0,Ice,None,0.4,5.7,3.0,305.0,36.0,50.0,50.0,65.0,60.0,44.0,255.0,70.0,61.0,1250000.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
5.0,Normal,2.0,Grass,Poison,0.6,10.5,2.0,464.0,114.0,85.0,70.0,85.0,80.0,30.0,75.0,70.0,162.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
8.0,Normal,1.0,Water,None,0.5,1.0,2.0,280.0,41.0,63.0,40.0,40.0,30.0,66.0,255.0,50.0,56.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
5.0,Normal,1.0,Steel,None,0.6,81.0,3.0,520.0,60.0,100.0,115.0,70.0,85.0,90.0,30.0,70.0,234.0,1059860.0,1.0,False,0.5,20.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
3.0,Normal,1.0,Dark,None,1.0,37.0,3.0,420.0,70.0,90.0,70.0,60.0,60.0,70.0,127.0,70.0,147.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
8.0,Normal,2.0,Poison,Psychic,1.8,79.5,3.0,490.0,95.0,65.0,80.0,110.0,110.0,30.0,70.0,70.0,172.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5
5.0,Normal,2.0,Dark,Flying,0.5,9.0,3.0,370.0,70.0,55.0,75.0,45.0,65.0,60.0,190.0,35.0,74.0,1250000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
1.0,Normal,1.0,Electric,None,0.8,30.0,2.0,485.0,60.0,90.0,55.0,90.0,80.0,110.0,75.0,70.0,218.0,1000000.0,2.0,True,0.5,10.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
8.0,Normal,1.0,Bug,None,0.4,8.0,3.0,180.0,25.0,20.0,20.0,25.0,45.0,45.0,255.0,50.0,36.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Water,Ice,2.5,220.0,3.0,535.0,130.0,85.0,80.0,85.0,95.0,60.0,45.0,70.0,187.0,1250000.0,2.0,True,0.5,40.0,1.0,1.0,0.0,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
8.0,Normal,2.0,Fire,Bug,0.7,1.0,3.0,305.0,50.0,65.0,45.0,50.0,50.0,45.0,190.0,50.0,61.0,1000000.0,1.0,True,0.5,20.0,1.0,0.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
7.0,Normal,2.0,Bug,Fairy,0.2,0.5,3.0,464.0,60.0,55.0,60.0,95.0,70.0,124.0,75.0,70.0,162.0,1000000.0,2.0,True,0.5,20.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
1.0,Normal,1.0,Ground,None,1.0,29.5,2.0,450.0,75.0,100.0,110.0,45.0,55.0,65.0,90.0,70.0,158.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
7.0,Normal,1.0,Rock,None,1.1,25.0,3.0,487.0,85.0,115.0,75.0,55.0,75.0,82.0,90.0,70.0,170.0,1000000.0,1.0,True,0.5,15.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
3.0,Normal,2.0,Grass,Flying,2.0,100.0,3.0,460.0,99.0,68.0,83.0,72.0,87.0,51.0,200.0,70.0,161.0,1250000.0,2.0,True,0.5,25.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Normal,None,1.2,65.5,3.0,385.0,90.0,55.0,75.0,60.0,75.0,30.0,45.0,70.0,77.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
5.0,Normal,1.0,Normal,None,0.4,5.8,3.0,300.0,55.0,50.0,40.0,40.0,40.0,75.0,255.0,70.0,60.0,800000.0,1.0,True,0.25,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7.0,Normal,2.0,Poison,Fire,1.2,22.2,2.0,480.0,68.0,64.0,60.0,111.0,60.0,117.0,45.0,70.0,168.0,1000000.0,2.0,True,0.0,20.0,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
5.0,Normal,2.0,Dark,Dragon,1.8,160.0,1.0,600.0,92.0,105.0,90.0,125.0,90.0,98.0,45.0,35.0,270.0,1250000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
1.0,Normal,1.0,Normal,None,1.0,32.0,3.0,440.0,65.0,70.0,60.0,65.0,65.0,115.0,90.0,70.0,154.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Water,None,0.3,6.3,3.0,325.0,76.0,48.0,48.0,57.0,62.0,34.0,190.0,70.0,65.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,1.0,Bug,None,0.7,17.7,3.0,430.0,65.0,73.0,75.0,47.0,85.0,85.0,150.0,70.0,151.0,600000.0,2.0,True,1.0,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Bug,Poison,0.3,3.2,2.0,195.0,40.0,35.0,30.0,20.0,20.0,50.0,255.0,70.0,39.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
3.0,Normal,1.0,Grass,None,1.7,52.2,2.0,530.0,70.0,85.0,65.0,105.0,85.0,120.0,45.0,70.0,239.0,1059860.0,2.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,Normal,2.0,Steel,Ghost,1.7,53.0,1.0,520.0,60.0,50.0,150.0,50.0,150.0,60.0,45.0,70.0,234.0,1000000.0,1.0,True,0.5,20.0,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
2.0,Normal,2.0,Ice,Ground,1.1,55.8,3.0,450.0,100.0,100.0,80.0,60.0,60.0,50.0,75.0,70.0,158.0,1250000.0,1.0,True,0.5,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,Normal,1.0,Electric,None,0.4,6.0,2.0,320.0,35.0,55.0,40.0,50.0,50.0,90.0,190.0,70.0,112.0,1000000.0,2.0,True,0.5,10.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Normal,2.0,Electric,Fire,0.3,0.3,1.0,520.0,50.0,65.0,107.0,105.0,107.0,86.0,45.0,70.0,182.0,1000000.0,1.0,False,0.5,20.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
5.0,Normal,2.0,Bug,Rock,0.3,14.5,3.0,325.0,50.0,65.0,85.0,35.0,35.0,55.0,190.0,70.0,65.0,1000000.0,2.0,True,0.5,20.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
4.0,Normal,2.0,Dragon,Ground,1.9,95.0,1.0,700.0,108.0,170.0,115.0,120.0,95.0,92.0,45.0,70.0,315.0,1250000.0,2.0,True,0.5,40.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
3.0,Normal,1.0,Bug,None,0.3,3.6,2.0,195.0,45.0,45.0,35.0,20.0,30.0,20.0,255.0,70.0,56.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2.0,Sub Legendary,1.0,Water,None,2.0,187.0,2.0,580.0,100.0,75.0,115.0,90.0,115.0,85.0,3.0,35.0,261.0,1250000.0,1.0,False,0.5,80.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
